date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2019-02-01,Rumänien,326.1116828251097,70.622147489791
2019-03-01,Rumänien,340.5080431132535,65.1453278885419
2019-04-01,Rumänien,285.7011319937172,94.25894787412923
2019-05-01,Rumänien,332.9198938417375,78.11674273360558
2019-06-01,Rumänien,310.07420245897197,91.37641124189285
2019-07-01,Rumänien,324.81178573362945,78.69325006005283
2019-08-01,Rumänien,312.2027839462709,72.9281767955801
2019-09-01,Rumänien,388.00303309321345,99.44751381215468
2019-10-01,Rumänien,333.1473758327466,96.85323084314194
2019-11-01,Rumänien,246.81796024481395,49.00312274801825
2019-12-01,Rumänien,156.57260466879706,51.30915205380734
2020-01-01,Rumänien,,113.28368964688924
2020-02-01,Rumänien,,84.74657698774921
2020-03-01,Rumänien,,56.20946432860917
2020-04-01,Rumänien,,93.10593322123468
2020-05-01,Rumänien,,93.68244054768195
2020-06-01,Rumänien,,117.03098726879652
2020-07-01,Rumänien,,87.9173672832092
2020-08-01,Rumänien,,74.65769877492193
2020-09-01,Rumänien,,67.73961085755464
2020-10-01,Rumänien,,51.59740571703099
2020-11-01,Rumänien,,49.86788373768916
2020-12-01,Rumänien,,51.30915205380734
