,date,country,value
987,2013-01-01,AT,899
988,2013-01-01,SK,1006
989,2013-01-01,BE,332
991,2013-01-01,LT,841
986,2013-01-01,IE,172
993,2013-01-01,LV,762
994,2013-01-01,CY,39
995,2013-01-01,LU,179
996,2013-01-01,DK,240
997,2013-01-01,SI,357
992,2013-01-01,FI,176
985,2013-01-01,PL,13172
998,2013-01-01,CH,516
983,2013-01-01,GB,984
984,2013-01-01,BG,4893
972,2013-01-01,RO,9522
973,2013-01-01,EE,106
974,2013-01-01,IT,4125
976,2013-01-01,NL,977
975,2013-01-01,FR,1218
978,2013-01-01,GR,2957
979,2013-01-01,CZ,742
980,2013-01-01,PT,1197
981,2013-01-01,SE,267
982,2013-01-01,HU,4183
977,2013-01-01,ES,2702
1018,2013-02-01,LV,615
1015,2013-02-01,DK,190
1016,2013-02-01,FI,132
1017,2013-02-01,RO,8351
1019,2013-02-01,PL,11978
1025,2013-02-01,EE,73
1021,2013-02-01,CY,34
1014,2013-02-01,SI,441
1022,2013-02-01,LU,139
1023,2013-02-01,IE,120
1024,2013-02-01,CH,398
1020,2013-02-01,HR,816
1013,2013-02-01,LT,665
1002,2013-02-01,GB,783
1011,2013-02-01,FR,1025
999,2013-02-01,GR,2427
1000,2013-02-01,IT,3697
1001,2013-02-01,ES,2462
1003,2013-02-01,SK,855
1004,2013-02-01,PT,1160
1012,2013-02-01,BG,4296
1006,2013-02-01,CZ,672
1007,2013-02-01,NL,895
1008,2013-02-01,BE,256
1009,2013-02-01,HU,3755
1010,2013-02-01,AT,805
1005,2013-02-01,SE,184
1041,2013-03-01,DK,263
1042,2013-03-01,FI,239
1043,2013-03-01,SK,1105
1044,2013-03-01,HR,1107
1045,2013-03-01,BG,4640
1048,2013-03-01,SI,474
1047,2013-03-01,EE,134
1049,2013-03-01,CH,462
1050,2013-03-01,IE,122
1051,2013-03-01,LT,697
1040,2013-03-01,HU,4333
1046,2013-03-01,GR,2506
1039,2013-03-01,PT,1221
1052,2013-03-01,LU,164
1037,2013-03-01,LV,654
1026,2013-03-01,NL,783
1027,2013-03-01,PL,13292
1028,2013-03-01,RO,9616
1029,2013-03-01,FR,1362
1030,2013-03-01,AT,840
1038,2013-03-01,CY,35
1032,2013-03-01,CZ,840
1033,2013-03-01,IT,4776
1034,2013-03-01,BE,266
1035,2013-03-01,GB,822
1036,2013-03-01,ES,2680
1031,2013-03-01,SE,247
1068,2013-04-01,EE,107
1069,2013-04-01,LV,773
1070,2013-04-01,AT,1007
1071,2013-04-01,DK,218
1072,2013-04-01,HR,1452
1075,2013-04-01,LU,196
1074,2013-04-01,SI,633
1076,2013-04-01,BG,5562
1077,2013-04-01,LT,821
1078,2013-04-01,IE,128
1067,2013-04-01,SK,1405
1073,2013-04-01,FI,194
1079,2013-04-01,CY,47
1066,2013-04-01,CH,533
1064,2013-04-01,ES,2786
1065,2013-04-01,CZ,1036
1053,2013-04-01,GR,2658
1054,2013-04-01,NL,959
1055,2013-04-01,GB,1062
1057,2013-04-01,RO,11470
1056,2013-04-01,IT,5012
1059,2013-04-01,BE,281
1060,2013-04-01,SE,236
1061,2013-04-01,HU,4852
1062,2013-04-01,PL,16359
1063,2013-04-01,FR,1370
1058,2013-04-01,PT,1410
1098,2013-05-01,FI,91
1095,2013-05-01,SK,1203
1096,2013-05-01,IE,145
1097,2013-05-01,DK,132
1099,2013-05-01,HR,1207
1094,2013-05-01,BE,238
1101,2013-05-01,SI,565
1102,2013-05-01,LV,621
1103,2013-05-01,EE,69
1104,2013-05-01,CY,67
1105,2013-05-01,BG,4804
1100,2013-05-01,RO,10971
1093,2013-05-01,ES,2300
1106,2013-05-01,CH,380
1091,2013-05-01,LU,147
1080,2013-05-01,GB,749
1081,2013-05-01,IT,4232
1082,2013-05-01,AT,762
1083,2013-05-01,FR,933
1084,2013-05-01,PL,15585
1092,2013-05-01,LT,686
1086,2013-05-01,NL,818
1087,2013-05-01,GR,2121
1088,2013-05-01,CZ,799
1089,2013-05-01,PT,1164
1090,2013-05-01,SE,145
1085,2013-05-01,HU,4308
1124,2013-06-01,LV,669
1125,2013-06-01,LT,884
1126,2013-06-01,CH,392
1127,2013-06-01,IE,197
1130,2013-06-01,DK,153
1129,2013-06-01,BE,230
1122,2013-06-01,HR,1518
1131,2013-06-01,LU,128
1132,2013-06-01,FI,124
1133,2013-06-01,SK,1437
1128,2013-06-01,SI,505
1121,2013-06-01,EE,101
1123,2013-06-01,BG,5007
1120,2013-06-01,HU,5146
1119,2013-06-01,GB,814
1107,2013-06-01,IT,4652
1108,2013-06-01,CY,57
1109,2013-06-01,AT,796
1111,2013-06-01,PT,1120
1112,2013-06-01,SE,227
1110,2013-06-01,PL,22557
1114,2013-06-01,FR,984
1115,2013-06-01,CZ,895
1116,2013-06-01,GR,2451
1117,2013-06-01,ES,2553
1118,2013-06-01,NL,785
1113,2013-06-01,RO,16974
1152,2013-07-01,GB,1101
1149,2013-07-01,FR,1237
1150,2013-07-01,LU,245
1151,2013-07-01,RO,12840
1153,2013-07-01,CY,73
1148,2013-07-01,EE,140
1155,2013-07-01,LV,847
1156,2013-07-01,SI,629
1157,2013-07-01,LT,906
1158,2013-07-01,IE,191
1159,2013-07-01,SK,1789
1154,2013-07-01,FI,119
1160,2013-07-01,DK,325
1147,2013-07-01,BG,5814
1145,2013-07-01,HR,3702
1134,2013-07-01,CH,512
1135,2013-07-01,ES,3599
1136,2013-07-01,PL,21339
1137,2013-07-01,AT,1116
1138,2013-07-01,NL,1020
1146,2013-07-01,BE,298
1140,2013-07-01,IT,4847
1141,2013-07-01,CZ,1079
1142,2013-07-01,PT,1179
1143,2013-07-01,SE,259
1144,2013-07-01,HU,6271
1139,2013-07-01,GR,3020
1176,2013-08-01,CY,117
1177,2013-08-01,LV,772
1178,2013-08-01,LT,859
1179,2013-08-01,DK,310
1180,2013-08-01,HR,2860
1183,2013-08-01,BG,5197
1182,2013-08-01,EE,143
1184,2013-08-01,SI,636
1185,2013-08-01,CH,631
1186,2013-08-01,IE,232
1175,2013-08-01,SK,1394
1181,2013-08-01,FI,226
1187,2013-08-01,LU,250
1174,2013-08-01,HU,5889
1172,2013-08-01,PL,17765
1173,2013-08-01,CZ,917
1161,2013-08-01,GR,2691
1162,2013-08-01,NL,1066
1163,2013-08-01,IT,4523
1165,2013-08-01,FR,1603
1164,2013-08-01,ES,3323
1167,2013-08-01,BE,380
1168,2013-08-01,SE,338
1169,2013-08-01,GB,1441
1170,2013-08-01,AT,1125
1171,2013-08-01,RO,12635
1166,2013-08-01,PT,1246
1206,2013-09-01,DK,404
1203,2013-09-01,FI,517
1204,2013-09-01,SK,1480
1205,2013-09-01,BG,5832
1207,2013-09-01,IE,312
1202,2013-09-01,SI,697
1209,2013-09-01,LT,801
1210,2013-09-01,LV,875
1211,2013-09-01,EE,175
1212,2013-09-01,CY,151
1213,2013-09-01,CH,819
1208,2013-09-01,HR,3471
1214,2013-09-01,LU,453
1201,2013-09-01,PL,17940
1199,2013-09-01,SE,461
1188,2013-09-01,FR,2678
1189,2013-09-01,GB,1740
1190,2013-09-01,IT,6591
1191,2013-09-01,HU,6349
1192,2013-09-01,RO,12788
1200,2013-09-01,ES,5598
1194,2013-09-01,NL,1204
1195,2013-09-01,BE,524
1196,2013-09-01,GR,3584
1197,2013-09-01,CZ,1378
1198,2013-09-01,PT,1364
1193,2013-09-01,AT,1347
1230,2013-10-01,DK,315
1231,2013-10-01,FI,349
1232,2013-10-01,SK,1514
1233,2013-10-01,HR,3394
1234,2013-10-01,BG,5521
1237,2013-10-01,LU,515
1236,2013-10-01,LV,768
1238,2013-10-01,LT,827
1239,2013-10-01,CH,731
1240,2013-10-01,IE,250
1229,2013-10-01,FR,2395
1235,2013-10-01,PT,1110
1228,2013-10-01,SE,382
1241,2013-10-01,CY,179
1226,2013-10-01,SI,701
1215,2013-10-01,IT,6788
1216,2013-10-01,ES,4293
1217,2013-10-01,RO,12520
1218,2013-10-01,NL,1064
1219,2013-10-01,PL,16804
1227,2013-10-01,EE,165
1221,2013-10-01,CZ,1309
1222,2013-10-01,AT,1502
1223,2013-10-01,GB,1421
1224,2013-10-01,GR,3568
1225,2013-10-01,HU,5414
1220,2013-10-01,BE,472
1257,2013-11-01,EE,94
1258,2013-11-01,SI,508
1259,2013-11-01,IE,104
1260,2013-11-01,DK,166
1261,2013-11-01,LU,173
1264,2013-11-01,BG,4493
1263,2013-11-01,LV,575
1265,2013-11-01,LT,629
1266,2013-11-01,CH,402
1267,2013-11-01,HR,2793
1256,2013-11-01,SK,985
1262,2013-11-01,FI,107
1268,2013-11-01,CY,81
1255,2013-11-01,SE,192
1253,2013-11-01,ES,2545
1254,2013-11-01,CZ,790
1242,2013-11-01,GR,3022
1243,2013-11-01,HU,4937
1244,2013-11-01,GB,858
1246,2013-11-01,RO,10325
1245,2013-11-01,IT,4875
1248,2013-11-01,BE,243
1249,2013-11-01,NL,739
1250,2013-11-01,AT,893
1251,2013-11-01,FR,1107
1252,2013-11-01,PL,14085
1247,2013-11-01,PT,916
1287,2013-12-01,DK,121
1284,2013-12-01,FI,92
1285,2013-12-01,SK,571
1286,2013-12-01,BG,2891
1288,2013-12-01,LT,437
1283,2013-12-01,LU,156
1290,2013-12-01,SI,288
1291,2013-12-01,LV,383
1292,2013-12-01,EE,60
1293,2013-12-01,CH,298
1294,2013-12-01,IE,97
1289,2013-12-01,GB,587
1282,2013-12-01,ES,1670
1295,2013-12-01,NL,662
1280,2013-12-01,HR,1599
1269,2013-12-01,BE,264
1270,2013-12-01,RO,6482
1271,2013-12-01,CZ,527
1272,2013-12-01,GR,2374
1273,2013-12-01,PL,8233
1281,2013-12-01,AT,668
1275,2013-12-01,IT,3405
1276,2013-12-01,FR,681
1277,2013-12-01,HU,2631
1278,2013-12-01,CY,43
1279,2013-12-01,PT,559
1274,2013-12-01,SE,157
1313,2014-01-01,GR,2745
1314,2014-01-01,NL,929
1315,2014-01-01,SE,262
1316,2014-01-01,PL,14305
1319,2014-01-01,CH,526
1318,2014-01-01,HU,4697
1311,2014-01-01,RO,15461
1320,2014-01-01,PT,1132
1321,2014-01-01,GB,1016
1322,2014-01-01,IT,5426
1317,2014-01-01,BE,347
1310,2014-01-01,ES,2867
1312,2014-01-01,CZ,870
1309,2014-01-01,AT,917
1308,2014-01-01,HR,3301
1296,2014-01-01,LV,620
1297,2014-01-01,LU,201
1298,2014-01-01,CY,79
1300,2014-01-01,SI,492
1301,2014-01-01,LT,712
1299,2014-01-01,IE,165
1303,2014-01-01,EE,95
1304,2014-01-01,FR,1230
1305,2014-01-01,DK,172
1306,2014-01-01,BG,6817
1307,2014-01-01,FI,143
1302,2014-01-01,SK,1103
1341,2014-02-01,IT,5219
1338,2014-02-01,ES,2379
1339,2014-02-01,PL,13105
1340,2014-02-01,GB,805
1342,2014-02-01,RO,13456
1337,2014-02-01,SE,236
1344,2014-02-01,NL,903
1345,2014-02-01,BE,293
1346,2014-02-01,GR,2429
1347,2014-02-01,CZ,786
1348,2014-02-01,PT,904
1343,2014-02-01,AT,875
1349,2014-02-01,FR,1120
1336,2014-02-01,HU,4053
1334,2014-02-01,BG,6176
1323,2014-02-01,FI,142
1324,2014-02-01,SK,943
1325,2014-02-01,IE,143
1326,2014-02-01,DK,176
1327,2014-02-01,HR,3202
1335,2014-02-01,CH,452
1329,2014-02-01,LV,545
1330,2014-02-01,EE,79
1331,2014-02-01,CY,72
1332,2014-02-01,LU,153
1333,2014-02-01,SI,562
1328,2014-02-01,LT,632
1365,2014-03-01,GR,2439
1366,2014-03-01,NL,944
1367,2014-03-01,GB,915
1368,2014-03-01,IT,6536
1369,2014-03-01,RO,16023
1372,2014-03-01,PT,1121
1371,2014-03-01,BE,309
1373,2014-03-01,SE,294
1374,2014-03-01,AT,961
1375,2014-03-01,FR,1531
1364,2014-03-01,PL,15936
1370,2014-03-01,ES,2734
1376,2014-03-01,CZ,992
1363,2014-03-01,HU,4845
1361,2014-03-01,IE,160
1362,2014-03-01,BG,6896
1350,2014-03-01,EE,90
1351,2014-03-01,FI,276
1352,2014-03-01,DK,234
1354,2014-03-01,LT,669
1353,2014-03-01,SK,1364
1356,2014-03-01,LV,648
1357,2014-03-01,LU,211
1358,2014-03-01,SI,569
1359,2014-03-01,CH,526
1360,2014-03-01,HR,3627
1355,2014-03-01,CY,64
1395,2014-04-01,GB,924
1392,2014-04-01,IT,6009
1393,2014-04-01,FR,1266
1394,2014-04-01,AT,973
1396,2014-04-01,RO,14840
1391,2014-04-01,ES,2316
1398,2014-04-01,BE,287
1399,2014-04-01,GR,2270
1400,2014-04-01,CZ,991
1401,2014-04-01,PT,831
1402,2014-04-01,SE,220
1397,2014-04-01,LV,618
1390,2014-04-01,LT,729
1403,2014-04-01,PL,14132
1388,2014-04-01,NL,889
1377,2014-04-01,SK,1361
1378,2014-04-01,IE,141
1379,2014-04-01,DK,206
1380,2014-04-01,FI,199
1381,2014-04-01,HR,3324
1389,2014-04-01,HU,4433
1383,2014-04-01,SI,577
1384,2014-04-01,EE,82
1385,2014-04-01,CY,48
1386,2014-04-01,LU,200
1387,2014-04-01,BG,6121
1382,2014-04-01,CH,518
1419,2014-05-01,DK,117
1421,2014-05-01,PL,16030
1422,2014-05-01,CY,46
1423,2014-05-01,GR,2102
1424,2014-05-01,CZ,935
1427,2014-05-01,RO,17232
1426,2014-05-01,NL,818
1418,2014-05-01,FR,1019
1428,2014-05-01,LU,185
1429,2014-05-01,BE,231
1430,2014-05-01,HU,4610
1425,2014-05-01,SE,197
1417,2014-05-01,FI,138
1420,2014-05-01,ES,2425
1415,2014-05-01,PT,808
1416,2014-05-01,IT,4962
1405,2014-05-01,SK,1177
1406,2014-05-01,EE,67
1407,2014-05-01,HR,3681
1408,2014-05-01,LV,501
1409,2014-05-01,CH,403
1404,2014-05-01,GB,780
1411,2014-05-01,BG,5755
1412,2014-05-01,IE,150
1413,2014-05-01,LT,654
1414,2014-05-01,SI,599
1410,2014-05-01,AT,798
1457,2014-06-01,CZ,1028
1448,2014-06-01,IT,5675
1449,2014-06-01,GR,2140
1450,2014-06-01,AT,947
1451,2014-06-01,NL,751
1453,2014-06-01,PT,935
1454,2014-06-01,BE,274
1455,2014-06-01,FR,1068
1456,2014-06-01,CY,40
1446,2014-06-01,RO,20870
1452,2014-06-01,ES,2884
1445,2014-06-01,GB,935
1447,2014-06-01,PL,22225
1444,2014-06-01,SE,260
1431,2014-06-01,HR,4053
1432,2014-06-01,BG,6677
1433,2014-06-01,LU,147
1434,2014-06-01,EE,80
1435,2014-06-01,SK,1657
1436,2014-06-01,HU,5442
1443,2014-06-01,LT,765
1438,2014-06-01,LV,655
1439,2014-06-01,DK,181
1440,2014-06-01,IE,178
1441,2014-06-01,CH,413
1442,2014-06-01,SI,602
1437,2014-06-01,FI,144
1473,2014-07-01,LV,702
1474,2014-07-01,DK,362
1475,2014-07-01,AT,1117
1476,2014-07-01,HU,5665
1477,2014-07-01,CZ,1140
1480,2014-07-01,ES,3184
1479,2014-07-01,BE,316
1481,2014-07-01,FR,1259
1482,2014-07-01,CH,534
1483,2014-07-01,GR,2576
1472,2014-07-01,PT,1080
1478,2014-07-01,SE,294
1484,2014-07-01,PL,21491
1470,2014-07-01,LT,809
1469,2014-07-01,LU,215
1471,2014-07-01,NL,929
1458,2014-07-01,RO,18667
1459,2014-07-01,BG,6815
1460,2014-07-01,GB,1227
1462,2014-07-01,EE,111
1461,2014-07-01,IT,5748
1464,2014-07-01,SI,617
1465,2014-07-01,IE,218
1466,2014-07-01,SK,1640
1467,2014-07-01,FI,155
1468,2014-07-01,CY,70
1463,2014-07-01,HR,4223
1503,2014-08-01,IT,5267
1500,2014-08-01,ES,3016
1501,2014-08-01,PL,17403
1502,2014-08-01,HU,5156
1504,2014-08-01,RO,16235
1511,2014-08-01,BE,351
1506,2014-08-01,AT,1046
1507,2014-08-01,GR,2336
1508,2014-08-01,CZ,992
1509,2014-08-01,PT,968
1510,2014-08-01,SE,351
1505,2014-08-01,NL,1075
1499,2014-08-01,FR,1572
1498,2014-08-01,CH,616
1496,2014-08-01,DK,303
1485,2014-08-01,LU,228
1486,2014-08-01,CY,85
1487,2014-08-01,SK,1373
1488,2014-08-01,GB,1364
1489,2014-08-01,EE,116
1497,2014-08-01,BG,6349
1491,2014-08-01,SI,495
1492,2014-08-01,LT,668
1493,2014-08-01,HR,3499
1494,2014-08-01,IE,198
1495,2014-08-01,FI,251
1490,2014-08-01,LV,658
1529,2014-09-01,GR,3281
1530,2014-09-01,NL,1362
1531,2014-09-01,SE,477
1532,2014-09-01,FR,2840
1535,2014-09-01,GB,1873
1534,2014-09-01,AT,1534
1527,2014-09-01,RO,19678
1536,2014-09-01,PT,1152
1537,2014-09-01,IT,8124
1538,2014-09-01,ES,4937
1533,2014-09-01,BE,568
1526,2014-09-01,PL,18958
1528,2014-09-01,CZ,1588
1525,2014-09-01,HU,5942
1524,2014-09-01,HR,4675
1512,2014-09-01,SI,760
1513,2014-09-01,BG,8277
1514,2014-09-01,CY,153
1516,2014-09-01,LV,815
1517,2014-09-01,LU,547
1515,2014-09-01,IE,346
1519,2014-09-01,EE,151
1520,2014-09-01,CH,945
1521,2014-09-01,DK,338
1522,2014-09-01,LT,864
1523,2014-09-01,FI,500
1518,2014-09-01,SK,1571
1557,2014-10-01,IT,7791
1554,2014-10-01,ES,3690
1555,2014-10-01,PL,16611
1556,2014-10-01,GB,1350
1558,2014-10-01,RO,16721
1553,2014-10-01,SE,334
1560,2014-10-01,BE,536
1561,2014-10-01,GR,3267
1562,2014-10-01,CZ,1412
1563,2014-10-01,PT,1013
1564,2014-10-01,NL,1139
1559,2014-10-01,AT,1409
1565,2014-10-01,FR,2452
1552,2014-10-01,HU,4889
1550,2014-10-01,BG,7236
1539,2014-10-01,SK,1420
1540,2014-10-01,IE,286
1541,2014-10-01,DK,280
1542,2014-10-01,FI,286
1543,2014-10-01,HR,4215
1551,2014-10-01,LV,710
1545,2014-10-01,SI,713
1546,2014-10-01,EE,144
1547,2014-10-01,CY,149
1548,2014-10-01,LU,507
1549,2014-10-01,LT,830
1544,2014-10-01,CH,712
1581,2014-11-01,GR,2736
1582,2014-11-01,SE,259
1583,2014-11-01,GB,846
1584,2014-11-01,IT,5451
1585,2014-11-01,RO,13022
1588,2014-11-01,PT,697
1587,2014-11-01,BE,375
1589,2014-11-01,NL,904
1590,2014-11-01,AT,955
1591,2014-11-01,FR,1149
1580,2014-11-01,PL,12697
1586,2014-11-01,ES,2193
1592,2014-11-01,CZ,837
1579,2014-11-01,HU,3951
1577,2014-11-01,SK,960
1578,2014-11-01,CY,65
1566,2014-11-01,SI,415
1567,2014-11-01,HR,3571
1568,2014-11-01,DK,180
1570,2014-11-01,LV,499
1569,2014-11-01,FI,86
1572,2014-11-01,EE,60
1573,2014-11-01,BG,5888
1574,2014-11-01,LT,585
1575,2014-11-01,CH,419
1576,2014-11-01,IE,109
1571,2014-11-01,LU,247
1611,2014-12-01,GR,2281
1608,2014-12-01,BE,235
1609,2014-12-01,RO,8726
1610,2014-12-01,CZ,655
1612,2014-12-01,PL,8033
1607,2014-12-01,SE,136
1614,2014-12-01,IT,4180
1615,2014-12-01,GB,638
1616,2014-12-01,FR,801
1617,2014-12-01,HU,2756
1618,2014-12-01,CY,60
1613,2014-12-01,HR,2472
1606,2014-12-01,AT,752
1619,2014-12-01,ES,1751
1604,2014-12-01,LU,157
1593,2014-12-01,FI,64
1594,2014-12-01,SK,714
1595,2014-12-01,BG,4368
1596,2014-12-01,DK,113
1597,2014-12-01,LT,427
1605,2014-12-01,PT,514
1599,2014-12-01,SI,344
1600,2014-12-01,LV,385
1601,2014-12-01,EE,37
1602,2014-12-01,CH,349
1603,2014-12-01,IE,102
1598,2014-12-01,NL,784
1635,2015-01-01,IE,143
1636,2015-01-01,HR,4398
1637,2015-01-01,LT,772
1638,2015-01-01,SI,495
1639,2015-01-01,CY,51
1642,2015-01-01,FR,1231
1641,2015-01-01,DK,176
1643,2015-01-01,LV,550
1644,2015-01-01,EE,69
1645,2015-01-01,SK,1030
1634,2015-01-01,FI,193
1640,2015-01-01,BG,6688
1633,2015-01-01,CZ,871
1646,2015-01-01,LU,205
1631,2015-01-01,CH,564
1620,2015-01-01,PL,13803
1621,2015-01-01,RO,15314
1622,2015-01-01,NL,1064
1623,2015-01-01,IT,5916
1624,2015-01-01,PT,952
1632,2015-01-01,ES,2301
1626,2015-01-01,GB,951
1627,2015-01-01,HU,4256
1628,2015-01-01,BE,347
1629,2015-01-01,GR,2569
1630,2015-01-01,AT,941
1625,2015-01-01,SE,274
1662,2015-02-01,PL,13037
1663,2015-02-01,SK,991
1664,2015-02-01,IE,137
1665,2015-02-01,LT,681
1666,2015-02-01,FI,151
1669,2015-02-01,SI,524
1668,2015-02-01,LU,179
1670,2015-02-01,BG,6042
1671,2015-02-01,LV,492
1672,2015-02-01,AT,824
1661,2015-02-01,CY,53
1667,2015-02-01,EE,59
1673,2015-02-01,DK,182
1660,2015-02-01,HR,3446
1658,2015-02-01,IT,5566
1659,2015-02-01,CZ,844
1647,2015-02-01,ES,1924
1648,2015-02-01,RO,14524
1649,2015-02-01,NL,855
1651,2015-02-01,PT,899
1650,2015-02-01,GB,832
1653,2015-02-01,SE,223
1654,2015-02-01,BE,293
1655,2015-02-01,CH,400
1656,2015-02-01,GR,2059
1657,2015-02-01,FR,1134
1652,2015-02-01,HU,3905
1692,2015-03-01,LV,576
1689,2015-03-01,SK,1376
1690,2015-03-01,IE,156
1691,2015-03-01,HR,4318
1693,2015-03-01,DK,220
1688,2015-03-01,EE,64
1695,2015-03-01,LU,235
1696,2015-03-01,CY,44
1697,2015-03-01,LT,784
1698,2015-03-01,SI,818
1699,2015-03-01,FI,281
1694,2015-03-01,CH,524
1687,2015-03-01,GR,2371
1700,2015-03-01,BG,7615
1685,2015-03-01,IT,7114
1674,2015-03-01,AT,1109
1675,2015-03-01,ES,2372
1676,2015-03-01,PL,16078
1677,2015-03-01,RO,18645
1678,2015-03-01,CZ,1049
1686,2015-03-01,FR,1482
1680,2015-03-01,PT,957
1681,2015-03-01,SE,281
1682,2015-03-01,NL,1011
1683,2015-03-01,GB,956
1684,2015-03-01,BE,329
1679,2015-03-01,HU,5232
1718,2015-04-01,IE,121
1719,2015-04-01,LT,725
1720,2015-04-01,CY,48
1721,2015-04-01,HR,4303
1724,2015-04-01,SI,685
1723,2015-04-01,DK,179
1716,2015-04-01,FI,196
1725,2015-04-01,BG,6766
1726,2015-04-01,CH,449
1727,2015-04-01,LV,493
1722,2015-04-01,LU,235
1715,2015-04-01,BE,335
1717,2015-04-01,SK,1307
1714,2015-04-01,EE,102
1713,2015-04-01,ES,1993
1701,2015-04-01,PL,15053
1702,2015-04-01,RO,18191
1703,2015-04-01,NL,905
1705,2015-04-01,SE,216
1706,2015-04-01,PT,753
1704,2015-04-01,AT,1010
1708,2015-04-01,HU,4442
1709,2015-04-01,FR,1427
1710,2015-04-01,CZ,1146
1711,2015-04-01,GR,2079
1712,2015-04-01,GB,978
1707,2015-04-01,IT,6263
1746,2015-05-01,LV,418
1743,2015-05-01,FI,108
1744,2015-05-01,SK,1024
1745,2015-05-01,IE,135
1747,2015-05-01,HR,3499
1742,2015-05-01,EE,67
1749,2015-05-01,CY,33
1750,2015-05-01,DK,139
1751,2015-05-01,LT,671
1752,2015-05-01,SI,528
1753,2015-05-01,GR,1825
1748,2015-05-01,BG,5839
1754,2015-05-01,LU,160
1741,2015-05-01,AT,889
1739,2015-05-01,GB,736
1728,2015-05-01,PL,14762
1729,2015-05-01,IT,5193
1730,2015-05-01,ES,1721
1731,2015-05-01,RO,17904
1732,2015-05-01,PT,608
1740,2015-05-01,CZ,904
1734,2015-05-01,SE,164
1735,2015-05-01,HU,4048
1736,2015-05-01,NL,719
1737,2015-05-01,CH,337
1738,2015-05-01,BE,200
1733,2015-05-01,FR,892
1770,2015-06-01,CZ,1159
1771,2015-06-01,IE,210
1772,2015-06-01,DK,180
1773,2015-06-01,FI,163
1774,2015-06-01,LU,200
1777,2015-06-01,LV,644
1776,2015-06-01,GR,2291
1778,2015-06-01,BG,7557
1779,2015-06-01,SI,721
1780,2015-06-01,CH,487
1769,2015-06-01,LT,1071
1775,2015-06-01,SK,1699
1781,2015-06-01,CY,52
1768,2015-06-01,HR,4624
1766,2015-06-01,HU,5615
1767,2015-06-01,SE,261
1755,2015-06-01,RO,24341
1756,2015-06-01,PT,793
1757,2015-06-01,BE,261
1759,2015-06-01,PL,22221
1758,2015-06-01,NL,832
1761,2015-06-01,IT,6097
1762,2015-06-01,FR,1171
1763,2015-06-01,AT,1071
1764,2015-06-01,EE,68
1765,2015-06-01,ES,2519
1760,2015-06-01,GB,990
1800,2015-07-01,LU,263
1797,2015-07-01,GB,1132
1798,2015-07-01,IT,5854
1799,2015-07-01,FR,1131
1801,2015-07-01,CY,55
1796,2015-07-01,FI,113
1803,2015-07-01,LV,675
1804,2015-07-01,LT,1010
1805,2015-07-01,HR,6534
1806,2015-07-01,IE,205
1807,2015-07-01,SK,1581
1802,2015-07-01,CZ,1177
1795,2015-07-01,PT,949
1808,2015-07-01,SI,571
1793,2015-07-01,DK,340
1782,2015-07-01,NL,1077
1783,2015-07-01,CH,511
1784,2015-07-01,ES,3196
1785,2015-07-01,RO,20088
1786,2015-07-01,BE,363
1794,2015-07-01,EE,94
1788,2015-07-01,BG,7172
1789,2015-07-01,PL,22160
1790,2015-07-01,SE,293
1791,2015-07-01,HU,5646
1792,2015-07-01,AT,1308
1787,2015-07-01,GR,2764
1824,2015-08-01,LV,642
1826,2015-08-01,SK,1262
1827,2015-08-01,IE,229
1828,2015-08-01,LT,835
1829,2015-08-01,CY,82
1832,2015-08-01,DK,266
1831,2015-08-01,LU,335
1823,2015-08-01,HR,5924
1833,2015-08-01,SI,529
1834,2015-08-01,CH,616
1835,2015-08-01,EE,107
1830,2015-08-01,BG,7371
1822,2015-08-01,AT,1248
1825,2015-08-01,FI,244
1820,2015-08-01,GR,2683
1821,2015-08-01,GB,1510
1810,2015-08-01,IT,5416
1811,2015-08-01,ES,2699
1812,2015-08-01,NL,1122
1813,2015-08-01,RO,19764
1814,2015-08-01,SE,359
1809,2015-08-01,BE,319
1816,2015-08-01,PL,18253
1817,2015-08-01,HU,5376
1818,2015-08-01,FR,1458
1819,2015-08-01,CZ,1182
1815,2015-08-01,PT,936
1862,2015-09-01,EE,131
1853,2015-09-01,IE,386
1854,2015-09-01,AT,1540
1855,2015-09-01,HR,6911
1856,2015-09-01,BG,9126
1858,2015-09-01,LU,527
1859,2015-09-01,SI,622
1860,2015-09-01,DK,329
1861,2015-09-01,LV,639
1851,2015-09-01,FI,480
1857,2015-09-01,CY,166
1850,2015-09-01,LT,937
1852,2015-09-01,SK,1394
1849,2015-09-01,GB,1872
1836,2015-09-01,GR,3959
1837,2015-09-01,FR,2648
1838,2015-09-01,NL,1279
1839,2015-09-01,CZ,1532
1840,2015-09-01,IT,8049
1841,2015-09-01,SE,485
1848,2015-09-01,PL,18488
1843,2015-09-01,BE,545
1844,2015-09-01,RO,21627
1845,2015-09-01,ES,4378
1846,2015-09-01,PT,1089
1847,2015-09-01,CH,872
1842,2015-09-01,HU,6225
1878,2015-10-01,HU,4979
1879,2015-10-01,SK,1251
1880,2015-10-01,IE,253
1881,2015-10-01,HR,5881
1882,2015-10-01,GR,3878
1885,2015-10-01,DK,262
1884,2015-10-01,EE,121
1886,2015-10-01,LT,937
1887,2015-10-01,SI,693
1888,2015-10-01,FI,297
1877,2015-10-01,LV,657
1883,2015-10-01,LU,603
1889,2015-10-01,CY,141
1875,2015-10-01,BE,571
1874,2015-10-01,FR,2307
1876,2015-10-01,BG,8573
