date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2014-12-01,Griechenland,218.59127934834692,75.6860857005296
2015-01-01,Griechenland,246.19070436032584,111.50698122291767
2015-02-01,Griechenland,197.31672256827983,103.99614829080403
2015-03-01,Griechenland,227.2160996645903,121.3288396726047
2015-04-01,Griechenland,199.23334930522282,90.70775156475685
2015-05-01,Griechenland,174.89218974604697,94.75204622051034
2015-06-01,Griechenland,219.5495927168184,127.68415984593162
2015-07-01,Griechenland,264.8778150455199,214.34761675493496
2015-08-01,Griechenland,257.11547676090083,205.10351468464134
2015-09-01,Griechenland,379.39626257786296,153.10544053923925
2015-10-01,Griechenland,371.6339242932439,115.55127587867116
2015-11-01,Griechenland,266.4111164350743,94.17428984111699
2015-12-01,Griechenland,217.53713464302828,136.35050553683197
2016-01-01,Griechenland,298.8021082894106,139.8170438131921
2016-02-01,Griechenland,234.2117872544322,123.06210881078476
2016-03-01,Griechenland,243.6032582654528,131.72845450168512
2016-04-01,Griechenland,206.2290368950647,123.63986519017813
2016-05-01,Griechenland,184.1878294202204,165.81608088589311
2016-06-01,Griechenland,202.4916147580259,119.59557053442464
2016-07-01,Griechenland,231.72017249640632,131.15069812229177
2016-08-01,Griechenland,241.59080019166268,153.10544053923925
2016-09-01,Griechenland,313.3684714901773,146.17236398651903
2016-10-01,Griechenland,296.3104935313848,168.1271064034665
2016-11-01,Griechenland,276.0900814566363,132.30621088107847
2016-12-01,Griechenland,212.36224245328225,119.59557053442464
2017-01-01,Griechenland,229.03689506468618,153.10544053923925
2017-02-01,Griechenland,207.09151892668905,178.52672123254695
2017-03-01,Griechenland,232.96597987541924,146.17236398651903
2017-04-01,Griechenland,183.4211787254432,113.24025036109772
2017-05-01,Griechenland,216.77048394825107,101.6851227732306
2017-06-01,Griechenland,207.37901293723047,129.4174289841117
2017-07-01,Griechenland,236.41590800191662,80.30813673567646
2017-08-01,Griechenland,247.81983708672738,191.81511795859413
2017-09-01,Griechenland,293.14805941542886,169.8603755416466
2017-10-01,Griechenland,315.8600862482031,117.86230139624456
2017-11-01,Griechenland,277.6233828461907,125.37313432835819
2017-12-01,Griechenland,207.09151892668905,88.39672604718344
2018-01-01,Griechenland,241.3033061811212,139.8170438131921
2018-02-01,Griechenland,202.4916147580259,133.46172363986517
2018-03-01,Griechenland,224.62865356971727,106.30717380837747
2018-04-01,Griechenland,209.10397700047915,127.10640346653825
2018-05-01,Griechenland,200.19166267369428,87.81896966779009
2018-06-01,Griechenland,223.19118351701007,72.21954742416948
2018-07-01,Griechenland,236.32007666506948,107.46268656716418
2018-08-01,Griechenland,232.29516051748922,186.61531054405393
